YEAR	MONTH	DAY	MIN	MAX	RAIN	RAD
2012	08	20	20.4	36.5	0	25.761
2012	08	21	21.2	34.9	0	23.95
2012	08	22	20.3	34.2	0	24.106
2012	08	23	20.1	33.7	0	24.335
2012	08	24	21.7	33.8	0	22.548
2012	08	25	20.7	33.2	1.2	22.213
2012	08	26	23.4	31.1	0	16.709
2012	08	27	18.7	33	0	24.358
2012	08	28	16.7	32.7	0	24.328
2012	08	29	16.3	32.2	0	22.349
2012	08	30	18.3	31.7	0.2	20.502
2012	08	31	21.5	29.9	3.1	17.073
2012	09	01	16.4	25.7	2	16.148
2012	09	02	16.3	21.4	36.1	7.727
2012	09	03	17.8	26.8	2.3	15.09
2012	09	04	15.7	25.3	9.5	11.651
2012	09	05	17.1	27.9	2.1	12.745
2012	09	06	16.5	30	0.1	20.744
2012	09	07	17.6	31.1	0	21.759
2012	09	08	17.2	31.7	0	22.021
2012	09	09	14.7	29.3	0.1	20.795
2012	09	10	16.6	29.2	0	20.259
2012	09	11	16	28.9	0	20.435
2012	09	12	16.3	27.7	1.7	14.419
2012	09	13	16.4	24.5	0.2	15.579
2012	09	14	14	21.9	0.3	13.902
2012	09	15	14.5	27.6	0	19.596
2012	09	16	16.3	28.1	0	19.493
2012	09	17	13.4	27.4	0.1	17.879
2012	09	18	14.2	26.9	0.1	17.317
2012	09	19	18.1	23.9	0.8	9.681
2012	09	20	15.7	25.5	0	18.885
2012	09	21	10.5	25.7	0	18.818
2012	09	22	13	26.5	0	15.044
2012	09	23	20.6	28.4	0	11.338
2012	09	24	22.1	27.3	0.2	11.347
2012	09	25	17.1	26.6	0.4	16.158
2012	09	26	20.9	28.5	0.6	9.98
2012	09	27	21.6	24.8	0.2	7.337
2012	09	28	17.5	28.6	0	10.893
2012	09	29	18.5	29.8	0.7	9.857
2012	09	30	18.9	25.8	11.8	9.739
2012	10	01	15.6	23.1	4.9	9.822
2012	10	02	14.8	23.3	0	13.364
2012	10	03	13.2	24	0.1	14.218
2012	10	04	12.4	24.5	0	14.844
2012	10	05	12.7	24.4	0	14.678
2012	10	06	11.3	24.1	0	15.895
2012	10	07	16.4	23.8	0	7.565
2012	10	08	14.9	26.1	0.1	14.965
2012	10	09	15.1	23.9	0.9	10.521
2012	10	10	13.4	24.6	0.7	11.817
2012	10	11	14.2	23.5	4	9.083
2012	10	12	17.1	22.9	5.1	10.012
2012	10	13	14.1	22.8	1	7.672
2012	10	14	13.3	22.8	1.8	11.931
2012	10	15	15.1	20.9	5	6.129
2012	10	16	10.4	20.3	0.1	11.772
2012	10	17	10.2	22.1	0	10.52
2012	10	18	10.7	22.1	0	10.756
2012	10	19	11	24.5	0	11.922
2012	10	20	12.2	25.4	0	11.131
2012	10	21	12.6	25.4	0	11.239
2012	10	22	14.9	25.3	0.1	10.054
2012	10	23	12.8	24	0	12.983
2012	10	24	12.2	23.7	1.4	11.914
2012	10	25	11.2	22.9	0.7	10.943
2012	10	26	12.8	20.6	35.2	5.151
2012	10	27	15.4	19.7	3.2	5.27
2012	10	28	12.1	13.9	8.2	5.097
2012	10	29	4.9	13.3	0	9.918
2012	10	30	3.6	13.3	0.4	8.037
2012	10	31	8.3	13.9	26.5	3.103
2012	11	01	12.6	19	0.3	9.07
2012	11	02	9.7	19.4	0	11.557
2012	11	03	7.9	18.1	1.8	5.508
2012	11	04	14.9	19.2	2	2.604
2012	11	05	17.4	20.1	0.3	6.53
2012	11	06	10.5	18.7	0.4	6.891
2012	11	07	6.6	17.1	0	10.696
2012	11	08	4	17.5	0	10.174
2012	11	09	5.8	16	0.4	7.106
2012	11	10	10	17.4	10.9	4.268
2012	11	11	15	17.9	43.8	2.937
2012	11	12	13.7	15.6	53.1	1.829
2012	11	13	13.1	19.1	1.6	4.726
2012	11	14	13.6	18.1	0	6.466
2012	11	15	9.1	16.4	0	9.497
2012	11	16	4.9	16	0.1	9.914
2012	11	17	5.3	16.1	0	9.001
2012	11	18	7.3	15.6	1.5	3.949
2012	11	19	10.6	15.3	0.3	3.547
2012	11	20	10.2	17.6	0	5.306
2012	11	21	7.6	18	0.1	8.88
2012	11	22	6	15.8	0	4.979
2012	11	23	7.9	17.4	0.1	6.005
2012	11	24	7.3	17	0.1	6.106
2012	11	25	8.3	15.8	0.4	5.711
2012	11	26	8.7	17.7	0	5.729
2012	11	27	11.4	17.2	4	3.426
2012	11	28	13.3	17.2	13.8	3.302
2012	11	29	11.5	13.9	12	3.124
2012	11	30	6.9	12.6	5.5	2.95
2012	12	01	8	11.9	12.8	4.238
2012	12	02	7.4	13.2	5.7	6.159
2012	12	03	2.3	12.3	0.2	8.219
2012	12	04	2.2	12.4	4.1	3.349
2012	12	05	2.6	11.9	1	5.451
2012	12	06	1.3	10.9	1.5	7.529
2012	12	07	0.7	8.8	6.4	3.338
2012	12	08	2.4	8.2	0.1	6.078
2012	12	09	0.6	9.5	0	7.837
2012	12	10	-0.9	10.9	1.3	4.784
2012	12	11	-1.9	9.6	0	7.183
2012	12	12	-1.6	9.4	0	8.117
2012	12	13	-1.4	6.4	2.2	2.781
2012	12	14	4.8	13	7.5	3.492
2012	12	15	10.7	15.2	2.8	2.233
2012	12	16	9.2	16	0	5.476
2012	12	17	8	15.2	2	4.306
2012	12	18	4.1	11.6	0	4.714
2012	12	19	1.8	12.1	0	7.316
2012	12	20	-0.7	6.9	3.3	3.651
2012	12	21	4.8	8.5	0.1	4.312
2012	12	22	2.2	13	0	6.421
2012	12	23	2	8.9	0.2	3.359
2012	12	24	4.6	14.4	0	5.421
2012	12	25	11.5	14.4	0.2	1.466
2012	12	26	12.7	14.4	1.7	1.832
2012	12	27	7.4	12.8	0.1	3.046
2012	12	28	8.8	17.6	0	7.681
2012	12	29	4.1	13.3	0	7.568
2012	12	30	-0.3	12.3	0	6.757
2012	12	31	1.3	13.2	0	8.177
2013	01	01	-0.1	8.8	3.1	4.297
2013	01	02	6.7	11.1	17.2	1.796
2013	01	03	6.2	15	0	7.687
2013	01	04	1.9	13.4	0	6.427
2013	01	05	5.8	12.6	0.1	4.108
2013	01	06	4.9	12.3	0	4.801
2013	01	07	3.8	13.4	0	6.509
2013	01	08	2.5	9.9	0.1	4
2013	01	09	7.2	11.8	0.2	2.282
2013	01	10	8.9	11.9	0.9	3.154
2013	01	11	4	11.8	2.9	5.077
2013	01	12	2.1	10.4	1.9	5.176
2013	01	13	3.2	11.6	12.8	3.089
2013	01	14	7.6	12	5.6	4.719
2013	01	15	4.5	9.3	8.9	4.129
2013	01	16	3.7	7.4	2.1	3.694
2013	01	17	-0.2	6.5	0.7	6.071
2013	01	18	0.6	8.8	0	8.39
2013	01	19	-0.9	6.9	8.3	2.53
2013	01	20	6.6	13.6	10.2	2.318
2013	01	21	8.3	13.3	5.1	5.086
2013	01	22	5.2	11.3	2.6	6.647
2013	01	23	3.8	10	8.9	4.418
2013	01	24	4.5	11.3	0	6.044
2013	01	25	5.1	9.9	0	7.057
2013	01	26	1.1	9.5	0	9.803
2013	01	27	-1.3	10.6	0.4	9.574
2013	01	28	3.7	7.8	9.8	2.413
2013	01	29	1.8	12	0.1	8.769
2013	01	30	3.7	13.2	0	6.069
2013	01	31	5.2	15.9	0.1	7.765
2013	02	01	4.3	15.5	0	8.155
2013	02	02	11.1	13.2	10.7	3.24
2013	02	03	4.2	10.8	0.2	7.548
2013	02	04	-0.6	12.5	0	10.895
2013	02	05	3.7	11.6	0.2	4.908
2013	02	06	7	12.5	1.5	8.947
2013	02	07	3.4	9.4	3	6.428
2013	02	08	0.8	10	0	8.916
2013	02	09	-1.3	7.9	0	9.019
2013	02	10	-2.3	8.3	7.8	11.54
2013	02	11	0.5	8.6	17.4	3.635
2013	02	12	1.6	9.9	4.2	7.561
2013	02	13	0.1	10.7	0.1	9.173
2013	02	14	2.2	11.4	0	11.923
2013	02	15	0.4	12.5	0	9.387
2013	02	16	0.4	12.6	0	13.425
2013	02	17	0.7	12.3	0.2	12.469
2013	02	18	1	11.6	0	12.255
2013	02	19	-1.3	11.2	0	13.954
2013	02	20	0.1	10.9	1.5	8.23
2013	02	21	5.5	10.6	3.5	6.768
2013	02	22	2.5	7.8	4.9	4.811
2013	02	23	0.5	9.5	14	6.248
2013	02	24	3.2	8.2	4.6	8.26
2013	02	25	3.1	9.2	5.4	8.574
2013	02	26	0.7	13.1	0.3	13.594
2013	02	27	-0.3	12.9	0	11.136
2013	02	28	0.9	13.9	0.2	15.49
2013	03	01	2.3	10.7	1.1	4.605
2013	03	02	8.4	14.7	0	13.03
2013	03	03	0.8	13.8	0	16.04
2013	03	04	1.1	15.4	0	15.625
2013	03	05	4	11.7	6.9	5.977
2013	03	06	5.4	12.2	15.3	4.963
2013	03	07	10.8	16.1	0	6.35
2013	03	08	11.7	14.1	10.4	5.486
2013	03	09	8.2	15.4	0.2	9.771
2013	03	10	8.1	15.8	2.6	9.604
2013	03	11	6.8	14.4	10.5	9.613
2013	03	12	5.2	13.8	1.9	9.072
2013	03	13	5.9	13.2	7.1	9.43
2013	03	14	3.5	13.4	6.3	10.771
2013	03	15	3.8	10	0.1	12.874
2013	03	16	-0.5	11.6	0	18.191
2013	03	17	3	10.7	9.7	7.559
2013	03	18	7.9	14.1	4.5	8.928
2013	03	19	10.2	15.4	0	15.504
2013	03	20	3.9	12.7	19	8.71
2013	03	21	5	15.9	0	18.435
2013	03	22	4.1	15.9	0	12.393
2013	03	23	4.4	16.1	0.7	13.683
2013	03	24	8.9	17.6	6.4	9.693
2013	03	25	9.9	12.9	4.3	7.814
2013	03	26	5.9	13.7	1.6	10.668
2013	03	27	5.1	14.9	0.1	12.253
2013	03	28	8.8	15.1	1.3	7.478
2013	03	29	12.5	15.5	0	7.784
2013	03	30	10.5	15	4.3	7.117
2013	03	31	7.4	16.4	0	14.359
2013	04	01	6.3	16.8	15.2	14.292
2013	04	02	9.9	15.3	2.5	9.842
2013	04	03	8.6	15.9	0.2	18.236
2013	04	04	5.5	15.7	3	9.453
2013	04	05	11.1	14.7	0.9	9.582
2013	04	06	6.5	17.2	0	18.949
2013	04	07	9.7	17.7	0	15.829
2013	04	08	6.4	15.9	0.8	12.108
2013	04	09	8	17.2	0.8	15.016
2013	04	10	9.9	18.3	0	18.493
2013	04	11	6.6	19.2	0.1	18.08
2013	04	12	12.4	17.7	0	13.896
2013	04	13	9.3	19.3	0	21.628
2013	04	14	6.9	22.1	0	24.507
2013	04	15	7.6	23.1	0	24.237
2013	04	16	7.3	22.5	0	21.406
2013	04	17	9.4	24.6	0	22.683
2013	04	18	10	23.8	0	22.92
2013	04	19	8.5	23.5	0.3	24.46
2013	04	20	13.3	17	1.1	15.098
2013	04	21	7.7	16.7	3.1	14.994
2013	04	22	8.1	15	0.2	15.015
2013	04	23	7.1	18.8	0.2	22.059
2013	04	24	8.3	24	0	22.26
2013	04	25	12.6	24.3	0	13.216
2013	04	26	10.9	23.8	0.6	13.48
2013	04	27	15.1	19.2	9.7	10.9
2013	04	28	14.7	21.9	0	16.55
2013	04	29	14.3	26.8	0.2	12.4
2013	04	30	16	25.8	0.1	18.065
2013	05	01	15.1	25	1.1	16.002
2013	05	02	15.9	22.1	0.6	13.68
2013	05	03	11.5	23.2	0	22.408
2013	05	04	10.8	24.3	0.5	24.343
2013	05	05	13.1	22	1	13.296
2013	05	06	12.1	22.2	1.3	12.511
2013	05	07	13	21.1	0	18.119
2013	05	08	12.5	22.6	0	22.952
2013	05	09	12.2	25.2	0.2	23.121
2013	05	10	15.5	22.3	0.1	13.598
2013	05	11	14.1	22.1	0	23.046
2013	05	12	11.8	22	0	23.121
2013	05	13	10.2	23.2	0	27.529
2013	05	14	9.9	23.3	0.1	27.34
2013	05	15	9.8	21.6	19.7	12.846
2013	05	16	14.6	20.9	6.7	12.705
2013	05	17	15.3	20.1	0.7	18.163
2013	05	18	12.2	22.2	2.2	19.627
2013	05	19	13.4	20.1	0.1	20.753
2013	05	20	11.5	20.3	0.1	23.269
2013	05	21	10.2	19.1	0.4	16.515
2013	05	22	8	23.4	0	24.686
2013	05	23	12	22.4	0.3	20.68
2013	05	24	11.8	19.1	0	22.678
2013	05	25	10.4	17.2	7.6	16.06
2013	05	26	7.2	19.7	0	26.317
2013	05	27	8.4	20.8	4	24.154
2013	05	28	12.5	21.1	0.8	17.863
2013	05	29	11.8	20.6	5.9	23.651
2013	05	30	9.8	19	0.6	22.392
2013	05	31	11.3	20.2	0.4	22.628
2013	06	01	11.1	22.6	0	22.441
2013	06	02	11.7	23.1	0	25.495
2013	06	03	13.9	21.6	0.7	15.456
2013	06	04	12.8	23.6	0.1	25.23
2013	06	05	13.3	23.3	0	25.856
2013	06	06	11.1	24.6	0	28.612
2013	06	07	12.8	26.7	0	28.834
2013	06	08	13.3	26.6	0.1	19.177
2013	06	09	14.7	22.6	2.1	13.086
2013	06	10	13.1	23.1	0.5	21.999
2013	06	11	12.6	25	0	25.858
2013	06	12	14.3	27.6	0.3	25.459
2013	06	13	15.2	29.6	0	29.089
2013	06	14	15.1	28.5	0	25.975
2013	06	15	16.4	28.7	0	30.042
2013	06	16	16.4	27.6	0	29.547
2013	06	17	16.9	31.7	0	29.999
2013	06	18	17.9	31.5	0	29.299
2013	06	19	18.4	33.1	0	30.456
2013	06	20	17.7	31.2	0	30.358
2013	06	21	19.6	28.3	0	26.379
2013	06	22	15.7	27.9	0	26.547
2013	06	23	17.4	27.4	0	26.341
2013	06	24	15.9	27.4	0.6	24.14
2013	06	25	12.8	26.7	0.1	29.484
2013	06	26	13.9	27.5	0	26.605
2013	06	27	14.4	27.4	0	27.373
2013	06	28	15.9	25.6	0.3	24.889
2013	06	29	12.6	25.9	0	26.182
2013	06	30	13.2	27.7	0	29.473
2013	07	01	14.2	27.9	0	30.109
2013	07	02	13.4	29.1	0	29.89
2013	07	03	14.4	27.6	0.1	20.97
2013	07	04	19.6	29.7	0	26.384
2013	07	05	17.9	33.2	0	30.229
2013	07	06	19.7	34	0	28.392
2013	07	07	19.9	33.1	0	25.335
2013	07	08	21.4	33.5	0.4	23.56
2013	07	09	19	31.3	0	27.073
2013	07	10	18.7	31.4	0.3	28.022
2013	07	11	20	30.3	0.1	26.818
2013	07	12	18.7	30	0	27.583
2013	07	13	18.7	29.6	0	25.15
2013	07	14	20.4	32.5	0.1	27.312
2013	07	15	20.1	32.5	0	28.441
2013	07	16	19.1	32.3	0.1	28.743
2013	07	17	19.7	33.1	0	28.01
2013	07	18	21.1	30.6	0	21.382
2013	07	19	19.4	30.7	0	22.311
2013	07	20	18.8	31.6	0.1	26.333
2013	07	21	19.2	33.4	0.1	27.959
2013	07	22	20.4	34.7	0	28.394
2013	07	23	20.2	33.4	0	26.891
2013	07	24	20.1	32.4	0	27.923
2013	07	25	20	32.1	0.1	26.114
2013	07	26	20.5	32.7	0	28.632
2013	07	27	20.7	33.9	0	28.607
2013	07	28	20.5	35.1	0	27.739
2013	07	29	22.9	31.5	2.5	18.808
2013	07	30	20.1	32	0	26.737
2013	07	31	19	34.4	0	28.345
2013	08	01	21.4	35.4	0	27.78
2013	08	02	19.9	34.9	0	28.192
2013	08	03	19.5	34	0	27.858
2013	08	04	19.2	34.9	0	26.453
2013	08	05	20.2	35.2	0	26.284
2013	08	06	21.1	35.7	0	25.983
2013	08	07	19.3	36	0	25.711
2013	08	08	22.1	34.9	5.3	20.653
2013	08	09	21.6	32	0.2	21.715
2013	08	10	20.9	34.7	0	26.391
2013	08	11	21.5	34.3	0	26.491
2013	08	12	19.4	33.1	0	26.837
2013	08	13	18.5	31.1	0.1	25.015
2013	08	14	19.7	31.3	0	22.019
2013	08	15	21.1	33	0	25.754
2013	08	16	20.7	32.4	0	25.738
2013	08	17	18.6	32.7	0	25.286
2013	08	18	18.6	31.1	0	24.792
2013	08	19	19.4	30.9	1.3	22.878
2013	08	20	20.6	30.7	0	23.228
2013	08	21	19.9	32.2	0	23.456
2013	08	22	17.7	31.5	0	24.919
2013	08	23	17.9	30.6	0	22.682
2013	08	24	18.6	30.4	0.1	21.964
2013	08	25	22.1	30.4	0	13.616
2013	08	26	19.9	29.9	0	19.533
2013	08	27	19.5	28.7	0.5	19.576
2013	08	28	17.5	28.7	7	21.427
2013	08	29	16.5	30.1	0	20.914
2013	08	30	17.5	31.6	0	22.515
2013	08	31	16.6	31.6	0	23.132
2013	09	01	16.6	31.9	0	23.533
2013	09	02	16.9	32.1	0	21.746
2013	09	03	17.9	33.4	0	23.58
2013	09	04	17.3	33	0	23.286
2013	09	05	17.1	31.9	0.1	22.643
2013	09	06	17.2	30.7	0	21.184
2013	09	07	18.2	30.5	0	21.556
2013	09	08	19.5	29.2	1.8	11.697
2013	09	09	22.5	30.6	0.1	16.84
2013	09	10	18.9	28.2	0.8	12.861
2013	09	11	19.5	27.5	0	17.061
2013	09	12	15.5	26.2	0	18.901
2013	09	13	13.9	27.4	0	20.01
2013	09	14	13.1	26.4	0.4	19.741
2013	09	15	16.5	24.3	5	8.689
2013	09	16	15.9	26.6	0	13.64
2013	09	17	17.2	25.4	0	13.996
2013	09	18	11.9	25.7	0	16.451
2013	09	19	16.3	27.6	0	18.599
2013	09	20	14.2	27.9	0	19.44
2013	09	21	13.7	28.2	0	17.649
2013	09	22	14.8	29.2	0	18.783
2013	09	23	14.5	28.5	0	19.24
2013	09	24	13.1	26.9	0	18.523
2013	09	25	13.3	26.1	0	16.682
2013	09	26	14.9	26.2	0	16.58
2013	09	27	16.1	26.8	0	12.387
2013	09	28	16.9	26.1	0.6	12.518
2013	09	29	20.4	23.4	14.3	5.868
2013	09	30	16.9	24.6	2.6	11.674
2013	10	01	15	25.2	0.7	14.498
2013	10	02	15.8	26.4	0	15.504
2013	10	03	12.9	24.6	0	15.756
2013	10	04	16.1	23.8	15.7	8.078
2013	10	05	16.9	21.3	23.6	5.397
2013	10	06	16	24.4	7.2	12.089
2013	10	07	15.1	23.6	16.8	9.92
2013	10	08	14.4	20.7	3.1	11.442
2013	10	09	13.9	22.9	2.5	12.521
2013	10	10	13.5	22.2	0.5	9.518
2013	10	11	14.2	21.2	5.3	13.604
2013	10	12	13.6	20.4	0.1	10.264
2013	10	13	9.5	22.2	0	9.366
2013	10	14	11.9	22.7	0.6	9.219
2013	10	15	14.5	22	4.2	7.399
2013	10	16	16.7	23.5	0	13.3
2013	10	17	12.2	24.9	0	13.491
2013	10	18	11.2	22.6	0	10.454
2013	10	19	14	22.9	0	8.333
2013	10	20	13.6	23.1	1.6	6.403
2013	10	21	19.4	22.6	0.2	4.639
2013	10	22	17.6	24.4	0.1	10.081
2013	10	23	19.1	22.9	7.1	5.491
2013	10	24	18.8	22.9	8.3	6.294
2013	10	25	16	24.5	0.1	7.461
2013	10	26	16.1	24	0	8.65
2013	10	27	15.9	23.2	0	7.73
2013	10	28	18	23.6	0	9.886
2013	10	29	18.1	23.1	0.2	7.317
2013	10	30	15.1	23.3	0	8.225
2013	10	31	13.4	22.6	0	9.763
2013	11	01	11.9	22.1	0.2	11.441
2013	11	02	13	21.1	0.3	5.44
2013	11	03	14.4	21.9	0	8.285
2013	11	04	13.8	19.8	20.1	5.593
2013	11	05	13.4	19.6	0.1	7.744
2013	11	06	9.2	20.6	0	10.661
2013	11	07	9.8	21.7	0	9.958
2013	11	08	11.5	21.9	0	7.505
2013	11	09	16.5	21.1	0.1	5.21
2013	11	10	11.5	17.7	7	5.271
2013	11	11	9.7	15.4	1.7	4.529
2013	11	12	11.5	17.9	0.3	7.155
2013	11	13	12.6	20.8	0	8.272
2013	11	14	12.4	18.5	3.1	5.649
2013	11	15	11.1	16.6	0.2	4.207
2013	11	16	12.4	18.7	0	7.919
2013	11	17	9.6	16.4	7.7	4.235
2013	11	18	11.6	17.9	13.7	3.701
2013	11	19	11.4	18.4	1.7	6.514
2013	11	20	7.9	16.4	2.4	6.405
2013	11	21	7.5	13.4	8.5	3.591
2013	11	22	5.1	12.2	17.8	3.894
2013	11	23	7.1	11.8	2.7	4.574
2013	11	24	5.3	14.2	0.3	7.432
2013	11	25	3.1	12.8	0.1	6.89
2013	11	26	-1	10	0	8.906
2013	11	27	-1.1	7.8	0	4.784
2013	11	28	2.4	11.1	0	8.47
2013	11	29	-0.1	13.4	0	8.975
2013	11	30	-0.3	12.8	0	6.148
2013	12	01	4.9	12.5	0.4	5.329
2013	12	02	9.3	13.4	1	2.84
2013	12	03	7.4	14.5	0	6.368
2013	12	04	-0.4	14.8	0	8.613
2013	12	05	-0.6	13.4	0	7.482
2013	12	06	4.2	13.4	0	3.985
2013	12	07	1.4	14.5	0	7.227
2013	12	08	1.2	14.1	0.5	7.664
2013	12	09	1.4	13.3	0.1	5.577
2013	12	10	1.2	14.8	0.1	7.916
2013	12	11	1.2	15.1	0	7.962
2013	12	12	1.3	11	0	6.218
2013	12	13	1.2	12.3	0.8	6.931
2013	12	14	3.2	11.2	0.1	5.135
2013	12	15	6.3	14.8	0	7.14
2013	12	16	-0.3	17.2	0	8.349
2013	12	17	0.1	15	0	8.131
2013	12	18	-1.5	12.1	0	6.374
2013	12	19	0.7	12.9	0.2	5.977
2013	12	20	9.1	15.4	1.3	4.529
2013	12	21	7.9	16.4	0.2	5.382
2013	12	22	5.6	13.4	0.3	4.118
2013	12	23	5.5	14.6	0.1	4.699
2013	12	24	4.9	13.2	1	5.175
2013	12	25	10.9	15.4	7.2	2.126
2013	12	26	11.6	13.9	1.7	2.87
2013	12	27	2.5	14.2	0	6.718
2013	12	28	2.6	13.4	1.1	6.577
2013	12	29	9.4	13.1	0.8	2.785
2013	12	30	3.7	12.8	0	6.336
2013	12	31	5	12	0	4.601
2014	01	01	-0.3	13.6	0.2	7.583
2014	01	02	2.4	12.2	2.5	3.333
2014	01	03	10.9	14.9	0.5	3.086
2014	01	04	11.7	15.3	4.7	1.602
2014	01	05	12.1	15	4.7	2.987
2014	01	06	3.6	15.9	0.1	8.103
2014	01	07	4.2	14.6	0	6.128
2014	01	08	4.1	12.3	0	4.652
2014	01	09	4.7	12.9	0	4.502
2014	01	10	9.1	13.5	0	2.891
2014	01	11	5.6	14.8	0	5.43
2014	01	12	7.9	14.9	0.1	5.871
2014	01	13	3.8	13.2	8.3	4.845
2014	01	14	9.7	13.2	5.1	2.889
2014	01	15	5.1	14.8	0.1	7.088
2014	01	16	3.4	12.6	0	3.893
2014	01	17	10.4	14.7	7.2	2.624
2014	01	18	12.7	15.2	1.7	3.15
2014	01	19	13.6	16.2	1.6	2.406
2014	01	20	10	13.1	3.5	3.519
2014	01	21	7.5	13	6.6	4.035
2014	01	22	8.8	13.1	7.2	4.921
2014	01	23	3.3	10.3	16.3	3.701
2014	01	24	7	10.9	3.2	3.88
2014	01	25	3.7	12.2	0	9.183
2014	01	26	-0.1	13.8	0.1	9.838
2014	01	27	1.8	10.8	7.8	4.733
2014	01	28	1.3	11.2	1.1	9.107
2014	01	29	-0.1	10.3	6.3	6.689
2014	01	30	6.6	13.6	25.5	2.814
2014	01	31	9.6	11.7	8.9	2.158
2014	02	01	8.7	14.2	4	3.868
2014	02	02	7.6	12.1	3	2.716
2014	02	03	9	14.4	2.9	5.025
2014	02	04	8	14.6	2.9	5.143
2014	02	05	7.8	13	8.9	4.546
2014	02	06	8.2	14.7	0.1	9.817
2014	02	07	3.6	14.7	1.9	6.777
2014	02	08	8	14.6	1.9	7.971
2014	02	09	11.4	14.2	3.3	7.348
2014	02	10	7.2	14	23.6	3.29
2014	02	11	9.8	14.4	3.8	7.252
2014	02	12	6.9	14.7	0	9.49
2014	02	13	3.5	14.4	0	8.987
2014	02	14	9.8	16.7	0	10.942
2014	02	15	6.2	17.4	0.1	9.531
2014	02	16	13.6	16.8	0	6.237
2014	02	17	13.6	16.1	0.1	8.316
2014	02	18	8.5	18.4	0	7.578
2014	02	19	13.5	16.3	5	3.053
2014	02	20	11.8	14.9	5	5.511
2014	02	21	5.7	15.3	2.2	9.967
2014	02	22	8.2	15.1	0.2	12.704
2014	02	23	3.8	14.9	0	13.161
2014	02	24	1.6	15.9	0	15.206
2014	02	25	1.8	15	0	13.798
2014	02	26	5.7	12.6	2.3	5.244
2014	02	27	5.2	15.3	3.7	12.99
2014	02	28	6.1	15.3	16.9	8.014
2014	03	01	7.8	10.3	7.7	4.95
2014	03	02	3	13.3	0.2	13.006
2014	03	03	2.3	13.6	21.8	8.6
2014	03	04	6.8	12.4	4.4	8.51
2014	03	05	5.9	15.7	0	11.23
2014	03	06	5.8	15.7	0	11.781
2014	03	07	7.3	18.6	0	15.947
2014	03	08	7.1	17.2	0	13.421
2014	03	09	8.6	18.4	0	16.723
2014	03	10	5.4	16.1	0	13.43
2014	03	11	8	16.1	0	8.296
2014	03	12	2.7	18.2	0	18.2
2014	03	13	2.4	19.1	0	18.475
2014	03	14	4.9	18.8	0	15.843
2014	03	15	4.2	17.6	0	14.712
2014	03	16	5.2	18.1	0	14.49
2014	03	17	5.8	20.1	0	17.793
2014	03	18	8.7	17.6	0	14.204
2014	03	19	10.6	17.7	0	10.183
2014	03	20	5.5	20.4	0	16.136
2014	03	21	7.3	17.8	1	12.598
2014	03	22	11.7	17	5.4	8.614
2014	03	23	11.7	16	6.2	10.582
2014	03	24	6.4	15	0.7	13.193
2014	03	25	3.7	14.3	6.2	6.947
2014	03	26	7.3	13.5	9.4	8.931
2014	03	27	9.9	14.3	3.1	6.583
2014	03	28	8.2	19.1	0	17.827
2014	03	29	6	20.5	0	20.229
2014	03	30	6.7	19.4	0	18.51
2014	03	31	5.6	18.1	0	14.047
2014	04	01	4.8	18.7	0.1	15.554
2014	04	02	5.8	18.4	0	15.304
2014	04	03	7.8	19.6	4.5	10.187
2014	04	04	10.4	17.5	5.7	10.683
2014	04	05	10.9	17.9	0.9	10.147
2014	04	06	8.4	21.6	0	15.058
2014	04	07	8.7	24.1	0	22.158
2014	04	08	8.6	20.4	0	16.097
2014	04	09	10.7	20.4	0	19.12
2014	04	10	6.4	19.7	0	19.826
2014	04	11	9.9	19.6	0.1	20.595
2014	04	12	8.9	19.6	0	18.146
2014	04	13	11	19.4	0.1	12.044
2014	04	14	7.3	19.8	0	22.445
2014	04	15	8.5	20.6	0	19.399
2014	04	16	5.4	17.4	0	21.61
2014	04	17	1.3	18.5	0	24.718
2014	04	18	4	19.3	0.6	18.917
2014	04	19	11.3	17.2	1.5	12.198
2014	04	20	5.8	18.1	0	20.935
2014	04	21	9.6	19.4	0.6	14.964
2014	04	22	10.7	20.4	0.2	16.59
2014	04	23	11.1	23.4	0	20.664
2014	04	24	9.9	22.9	0.1	21.412
2014	04	25	9.5	22.6	0.1	20.737
2014	04	26	12.1	22.2	0	21.554
2014	04	27	10.4	16.6	9.9	9.101
2014	04	28	11.3	17.1	2.9	11.317
2014	04	29	8.6	18	0	17.835
2014	04	30	8.7	19.1	3.7	19.56
2014	05	01	8.1	20.4	0	22.158
2014	05	02	9.6	18.1	5.6	11.741
2014	05	03	10.2	18.4	6.1	11.94
2014	05	04	11.5	20	0	17.165
2014	05	05	7.1	22.3	0.1	27.255
2014	05	06	7.4	22.1	0	22.118
2014	05	07	8.9	20.4	0	17.192
2014	05	08	10.9	23.5	0	24.748
2014	05	09	10.1	23.7	0	25.375
2014	05	10	9.7	23.1	0	24.583
2014	05	11	13.7	22.4	0	18.067
2014	05	12	13.5	21.6	0	18.73
2014	05	13	9.6	21.9	0.7	22.079
2014	05	14	8.3	23.1	0.5	26.231
2014	05	15	7.2	22.3	0	26.066
2014	05	16	9.8	22.1	0	22.733
2014	05	17	12.3	22.7	0	21.371
2014	05	18	8.3	22.4	0	26.76
2014	05	19	12.1	19.8	1.9	8.57
2014	05	20	13.6	24.2	0.1	24.763
2014	05	21	11.9	25.5	0	27.662
2014	05	22	12.8	25.9	2	20.94
2014	05	23	16	22.8	0	16.305
